threshold,f1,disparity,precision,recall
0.01,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.014924623115577889,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.01984924623115578,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.024773869346733667,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.029698492462311557,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.03462311557788945,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.03954773869346734,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.04447236180904523,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.04939698492462312,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.05432160804020101,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.0592462311557789,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.06417085427135678,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.06909547738693467,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.07402010050251256,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.07894472361809045,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.08386934673366835,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.08879396984924623,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.09371859296482411,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.09864321608040201,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.1035678391959799,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.10849246231155779,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.11341708542713567,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.11834170854271357,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.12326633165829146,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.12819095477386935,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.13311557788944725,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.13804020100502515,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.14296482412060302,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.14788944723618092,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.1528140703517588,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.1577386934673367,0.32903225806451614,0.007936507936507908,0.1969745735436112,0.99836867862969
0.16266331658291458,0.32912073137940306,0.007936507936507908,0.19703799098518995,0.99836867862969
0.16758793969849248,0.32912073137940306,0.007936507936507908,0.19703799098518995,0.99836867862969
0.17251256281407037,0.32912073137940306,0.007936507936507908,0.19703799098518995,0.99836867862969
0.17743718592964824,0.32912073137940306,0.007936507936507908,0.19703799098518995,0.99836867862969
0.18236180904522614,0.32912073137940306,0.007936507936507908,0.19703799098518995,0.99836867862969
0.18728643216080404,0.32920925228617537,0.007936507936507908,0.19710144927536233,0.99836867862969
0.19221105527638194,0.32920925228617537,0.007936507936507908,0.19710144927536233,0.99836867862969
0.1971356783919598,0.32920925228617537,0.007936507936507908,0.19710144927536233,0.99836867862969
0.2020603015075377,0.32929782082324455,0.007936507936507908,0.19716494845360824,0.99836867862969
0.2069849246231156,0.32929782082324455,0.007936507936507908,0.19716494845360824,0.99836867862969
0.21190954773869347,0.32929782082324455,0.007936507936507908,0.19716494845360824,0.99836867862969
0.21683417085427137,0.32929782082324455,0.007936507936507908,0.19716494845360824,0.99836867862969
0.22175879396984927,0.32938643702906356,0.007936507936507908,0.1972284885594586,0.99836867862969
0.22668341708542716,0.32947510094212645,0.007936507936507908,0.19729206963249515,0.99836867862969
0.23160804020100503,0.3295638126009693,0.007936507936507908,0.19735569171235084,0.99836867862969
0.23653266331658293,0.32983023443815684,0.007936507936507908,0.197546804389929,0.99836867862969
0.24145728643216083,0.32983023443815684,0.007936507936507908,0.197546804389929,0.99836867862969
0.2463819095477387,0.33000808843354,0.007936507936507908,0.19767441860465115,0.99836867862969
0.2513065326633166,0.330186134340437,0.007936507936507908,0.1978021978021978,0.99836867862969
