PR_NEHD,PR_HRI,PR_CHD,PR_OBS,PR_DIABETES,PR_COPD,PR_ASTHMA,PR_MNTHL,PR_UNINSUR,PR_POV,PR_UNEMP,PR_NOHSDP,PR_ISO,PR_ELP,PR_DISABL,PR_ODW,PR_AGE65,PR_AGE5,PR_IMPERV,PR_TREEC,PR_NOVEH,PR_MOBILE,PR_RENT,PR_OZONE,PR_PM25,fold,intercept
-0.0721473332331798,0.10446575492306104,0.3214797388353095,0.047608024020925226,0.22102483555117708,-0.4434480950511311,0.017041167070764397,0.3846969397541198,-0.5624030963320183,0.050660110887866476,-0.7116479549013679,0.57672527350577,0.21374218861110741,-0.06876063974477421,0.5094022410966548,0.8951838663113177,0.12970903174184847,-0.21770142136192633,-0.025786447383119145,0.19896597548960285,-0.979663553088176,-0.15341092929112252,0.7773058301945543,0.06951716479817951,0.07841219860310288,0,-1.490911121746084
-0.028146212432927833,0.08119283859201246,0.13330344316005097,0.1200004674690719,0.12791036398350386,-0.23185625618525232,0.019642179003676433,0.32879958726700925,-0.06946978616854516,-0.05104216054810064,-0.5943541040581903,-0.05443153577530071,0.007218789421028754,0.028129969306859806,0.08440650235229902,0.603929053023081,0.33994209033628314,-0.2543769416455411,-0.125520425869475,0.2648022376138758,0.022080246701934453,0.008778171889297214,-0.015556945332029407,0.034481420336681036,0.06574691890768712,1,-1.467248669261268
0.020779633714708208,0.07608095350260644,0.1571471314005362,0.09109091881258723,0.2338828517619989,-0.2977010928581969,-0.026600679439631174,0.3712348154605583,0.882141789937236,0.09884714131151069,-0.5973945138986864,-0.040280477587380334,0.34495336965741497,-0.08792947863878894,-0.9947356128878683,0.7394614255128403,0.1548327461932149,-0.04067871302177273,-0.04528806200861317,0.16755827696588557,-0.43997742973490794,-0.30143040069502586,0.29451185274269387,0.09701244272082372,0.05266821955402206,2,-1.464662771886412
-0.03299113707337248,0.051585090353860226,0.10694423841657097,0.008412593857015658,0.16158640112868444,-0.2080419368175404,0.02572364985242943,0.3064149725261891,1.046445967568389,0.05700946974922844,-0.7403452380667912,-0.03460810172142873,0.6632638317175601,-0.24407876858016864,-1.085284647486146,0.8328586334503573,0.17416586050632618,0.09179380449108071,-0.11693778181392461,0.20160210235430903,-0.2194349867906955,-0.5217796275439135,0.0010145999926195433,0.09263413377883939,0.02197160895546952,3,-1.4512530215507458
-0.043242448696601,0.11594239643328562,0.33179217929384275,0.1342767837889738,0.04068773022363576,-0.37425012360814086,0.005519950518852263,0.38600406891679706,0.6936935019927496,-1.074079523998503,-0.5111241589599733,-0.03657663610794253,0.2805255610497965,0.02225390214459134,-0.6430781801820213,0.5252035802832917,0.37999056629992584,-0.2914409210205593,-0.06500495407789142,0.17726172335836415,0.04619598594653915,0.2516069661927917,0.4942900610214822,0.03638076170325523,0.09524978034570417,4,-1.4610991852666295
