PR_NEHD,PR_HRI,PR_CHD,PR_OBS,PR_DIABETES,PR_COPD,PR_ASTHMA,PR_MNTHL,PR_UNINSUR,PR_POV,PR_UNEMP,PR_NOHSDP,PR_ISO,PR_ELP,PR_DISABL,PR_ODW,PR_AGE65,PR_AGE5,PR_IMPERV,PR_TREEC,PR_NOVEH,PR_MOBILE,PR_RENT,PR_OZONE,PR_PM25,fold,intercept,best_C
-0.26303337067510973,0.33215581841216935,0.7423723275521541,-0.6582262424755986,0.9159607645420119,-0.6904954878801108,0.17833788260656316,1.691502954646076,2.1190459190648347,2.6250390979179623,5.514175610796331,0.6123778603234084,-2.6118467866755393,0.6850180023268688,-1.7512824327063201,0.7066363904851972,-1.1218813154919967,-0.30347090067129917,1.8621457485599389,0.652983591208279,-5.046561284696301,6.2217785102424426,-2.165931883125799,0.6347220135793469,-0.09561171799370799,0,-3.078341891872164,10.0
-0.07487151034524349,0.4967937809485399,0.9249525564578863,-0.6026554441082083,1.2535885236689561,-1.1490356961494403,0.3382869212999054,1.4102392744251582,0.5820309856861883,0.8324931474920788,1.0449993011921042,0.19236582982735673,-0.7964777869209213,0.5994250668662552,-0.4845673015055066,0.4086204973698167,-1.2546690331273183,0.3998349888018795,1.643849247311733,0.5026434994402542,-1.3663135099133443,1.4224915805247318,-0.6857186540343221,0.783754946973932,-0.18836281373310754,1,-2.3917435322603238,1.0
-0.017659723125483875,0.19862444389881018,-0.13325788927299,-0.02813547678021214,0.3470107507676888,-0.06593581716887421,0.26034821129190033,0.49337675795591207,0.09191884899268714,0.0019267599097088388,0.13640850918398983,-0.045629642533543666,-0.12623582998537333,0.08139459130273964,0.07341582675156644,0.1176543633806703,-0.08731618513430373,0.007608829702497958,0.6748786368755851,0.2561063861241291,-0.11924829410443513,-0.0799977000149547,-0.11109066453359005,0.38484294470151903,0.13422231636972426,2,-0.957325663007489,0.01
-0.12934514221279939,0.5938511199209637,0.036755113409769294,-0.2633466229741835,0.8417941038960216,-0.3659851813986543,0.31003469430681774,1.0122542058953334,0.15899100451014456,0.21576179359426176,0.3578210133552474,0.16741409079675462,-0.32323722099984703,0.2988359506106614,0.08063193686860826,0.28810048364915347,-0.2717982086636237,-0.07115707510724052,1.2040717807369343,0.6109829834118561,-0.3276020295364083,-0.14126813051976275,-0.26618805653714656,0.6423785167380438,-0.04667816512524407,3,-1.837458995887982,0.1
-0.11586174001306214,0.06444699607416153,0.9164300628312579,-0.24280336278801506,0.7569610587121746,-1.0460345793786467,-0.21622451298600118,2.0096668180662793,0.3077107222545942,0.7626476951208209,1.0453307572064066,-0.35420515579595785,-0.8160863020030007,0.6938272927197954,-0.28540347113988984,0.2080793497206392,-1.183110007817,0.6800629940484139,1.5019934267794246,0.4437896204999872,-0.9586329449616371,0.7401123591235655,-0.4667486671852639,0.8924437706620723,-0.12335807978981977,4,-2.495176993075101,1.0
