threshold,f1,disparity,precision,recall
0.6551256281407035,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6600502512562815,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6649748743718593,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6698994974874373,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6748241206030151,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.679748743718593,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6846733668341709,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6895979899497487,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6945226130653267,0.36923076923076925,0.16969696969696968,0.3380281690140845,0.4067796610169492
0.6994472361809045,0.375,0.16969696969696968,0.34782608695652173,0.4067796610169492
0.7043718592964825,0.36220472440944884,0.19242424242424244,0.3382352941176471,0.3898305084745763
0.7092964824120603,0.352,0.21515151515151515,0.3333333333333333,0.3728813559322034
0.7142211055276382,0.352,0.21515151515151515,0.3333333333333333,0.3728813559322034
0.7191457286432161,0.3577235772357723,0.21515151515151515,0.34375,0.3728813559322034
0.724070351758794,0.36065573770491804,0.21515151515151515,0.3492063492063492,0.3728813559322034
0.7289949748743719,0.36065573770491804,0.21515151515151515,0.3492063492063492,0.3728813559322034
0.7339195979899498,0.36363636363636365,0.21515151515151515,0.3548387096774194,0.3728813559322034
0.7388442211055277,0.3666666666666667,0.21515151515151515,0.36065573770491804,0.3728813559322034
0.7437688442211056,0.3666666666666667,0.21515151515151515,0.36065573770491804,0.3728813559322034
0.7486934673366834,0.3666666666666667,0.21515151515151515,0.36065573770491804,0.3728813559322034
0.7536180904522614,0.3697478991596639,0.21515151515151515,0.36666666666666664,0.3728813559322034
0.7585427135678392,0.3620689655172414,0.23787878787878786,0.3684210526315789,0.3559322033898305
0.7634673366834172,0.3652173913043479,0.23787878787878786,0.375,0.3559322033898305
0.768391959798995,0.3652173913043479,0.23787878787878786,0.375,0.3559322033898305
0.773316582914573,0.368421052631579,0.23787878787878786,0.38181818181818183,0.3559322033898305
0.7782412060301508,0.368421052631579,0.23787878787878786,0.38181818181818183,0.3559322033898305
0.7831658291457286,0.37168141592920356,0.23787878787878786,0.3888888888888889,0.3559322033898305
0.7880904522613066,0.37168141592920356,0.23787878787878786,0.3888888888888889,0.3559322033898305
0.7930150753768844,0.375,0.23787878787878786,0.39622641509433965,0.3559322033898305
0.7979396984924624,0.3603603603603604,0.1712121212121212,0.38461538461538464,0.3389830508474576
0.8028643216080402,0.3454545454545454,0.10454545454545455,0.37254901960784315,0.3220338983050847
0.8077889447236182,0.3302752293577982,0.12727272727272732,0.36,0.3050847457627119
0.812713567839196,0.3238095238095238,0.06060606060606061,0.3695652173913043,0.288135593220339
0.8176381909547739,0.3300970873786408,0.06060606060606061,0.38636363636363635,0.288135593220339
0.8225628140703518,0.33999999999999997,0.06060606060606061,0.4146341463414634,0.288135593220339
0.8274874371859297,0.3232323232323232,0.08333333333333331,0.4,0.2711864406779661
0.8324120603015076,0.32989690721649484,0.08333333333333331,0.42105263157894735,0.2711864406779661
0.8373366834170854,0.32989690721649484,0.08333333333333331,0.42105263157894735,0.2711864406779661
0.8422613065326634,0.3404255319148936,0.08333333333333331,0.45714285714285713,0.2711864406779661
0.8471859296482412,0.3404255319148936,0.08333333333333331,0.45714285714285713,0.2711864406779661
0.8521105527638191,0.30434782608695654,0.12878787878787876,0.42424242424242425,0.23728813559322035
0.857035175879397,0.30434782608695654,0.12878787878787876,0.42424242424242425,0.23728813559322035
0.8619597989949749,0.30434782608695654,0.12878787878787876,0.42424242424242425,0.23728813559322035
0.8668844221105528,0.2857142857142857,0.1515151515151515,0.40625,0.22033898305084745
0.8718090452261307,0.2857142857142857,0.1515151515151515,0.40625,0.22033898305084745
0.8767336683417086,0.2857142857142857,0.1515151515151515,0.40625,0.22033898305084745
0.8816582914572865,0.2857142857142857,0.1515151515151515,0.40625,0.22033898305084745
0.8865829145728643,0.2857142857142857,0.1515151515151515,0.40625,0.22033898305084745
0.8915075376884423,0.2727272727272727,0.08484848484848484,0.41379310344827586,0.2033898305084746
0.8964321608040201,0.25287356321839083,0.10757575757575757,0.39285714285714285,0.1864406779661017
0.9013567839195981,0.2619047619047619,0.10757575757575757,0.44,0.1864406779661017
0.9062814070351759,0.2619047619047619,0.10757575757575757,0.44,0.1864406779661017
0.9112060301507539,0.2619047619047619,0.10757575757575757,0.44,0.1864406779661017
0.9161306532663317,0.26506024096385544,0.10757575757575757,0.4583333333333333,0.1864406779661017
0.9210552763819095,0.24691358024691354,0.1303030303030303,0.45454545454545453,0.1694915254237288
0.9259798994974875,0.2077922077922078,0.17575757575757575,0.4444444444444444,0.13559322033898305
0.9309045226130653,0.18918918918918917,0.1090909090909091,0.4666666666666667,0.11864406779661017
0.9358291457286433,0.1917808219178082,0.1090909090909091,0.5,0.11864406779661017
